Cohord data for 2011-2012
CDS|Name|NumGraduates|NumDropouts
CDS	Name	NumGraduates	NumDropouts
00000000000000	Statewide	40772	2452
00000000000000	Statewide	395098	65429
00000000000000	Statewide	25799	8638
00000000000000	Statewide	1098	805
00000000000000	Statewide	12466	728
00000000000000	Statewide	179371	39103
00000000000000	Statewide	2900	737
00000000000000	Statewide	2457	492
00000000000000	Statewide	6484	731
00000000000000	Statewide	123751	11743
00000000000000	Statewide	61885	23471
00000000000000	Statewide	20074	987
00000000000000	Statewide	203125	25575
00000000000000	Statewide	13658	3490
00000000000000	Statewide	554	348
00000000000000	Statewide	6083	264
00000000000000	Statewide	94274	15355
00000000000000	Statewide	1549	316
00000000000000	Statewide	1272	197
00000000000000	Statewide	3381	278
00000000000000	Statewide	62280	4340
00000000000000	Statewide	20698	1465
00000000000000	Statewide	191973	39854
00000000000000	Statewide	12141	5148
00000000000000	Statewide	544	457
00000000000000	Statewide	6383	464
00000000000000	Statewide	85097	23748
00000000000000	Statewide	1351	421
00000000000000	Statewide	1185	295
00000000000000	Statewide	3103	453
00000000000000	Statewide	61471	7403
00000000000000	Statewide	8980	1927
00000000000000	Statewide	236935	52797
00000000000000	Statewide	34761	9684
01000000000000	Alameda	3283	204
01000000000000	Alameda	13654	2250
01000000000000	Alameda	1744	691
01000000000000	Alameda	41	34
01000000000000	Alameda	860	56
01000000000000	Alameda	3386	893
01000000000000	Alameda	54	16
01000000000000	Alameda	203	49
01000000000000	Alameda	411	39
01000000000000	Alameda	3672	268
01000000000000	Alameda	2035	720
01000000000000	Alameda	1589	71
01000000000000	Alameda	6991	904
01000000000000	Alameda	931	314
01000000000000	Alameda	25	15
01000000000000	Alameda	406	16
01000000000000	Alameda	1835	332
01000000000000	Alameda	104	25
01000000000000	Alameda	212	18
01000000000000	Alameda	1858	107
01000000000000	Alameda	1694	133
01000000000000	Alameda	6663	1346
01000000000000	Alameda	813	377
01000000000000	Alameda	16	19
01000000000000	Alameda	454	40
01000000000000	Alameda	1551	561
01000000000000	Alameda	99	24
01000000000000	Alameda	199	21
01000000000000	Alameda	1814	161
01000000000000	Alameda	109	36
01000000000000	Alameda	6504	1768
01000000000000	Alameda	1578	380
01100170000000	Alameda County Office of Education	3283	204
01100170000000	Alameda County Office of Education	13654	2250
01100170000000	Alameda County Office of Education	1744	691
01100170000000	Alameda County Office of Education	41	34
01100170000000	Alameda County Office of Education	860	56
01100170000000	Alameda County Office of Education	3386	893
01100170000000	Alameda County Office of Education	54	16
01100170000000	Alameda County Office of Education	203	49
01100170000000	Alameda County Office of Education	411	39
01100170000000	Alameda County Office of Education	3672	268
01100170000000	Alameda County Office of Education	2035	720
01100170000000	Alameda County Office of Education	1589	71
01100170000000	Alameda County Office of Education	6991	904
01100170000000	Alameda County Office of Education	931	314
01100170000000	Alameda County Office of Education	25	15
01100170000000	Alameda County Office of Education	406	16
01100170000000	Alameda County Office of Education	1835	332
01100170000000	Alameda County Office of Education	104	25
01100170000000	Alameda County Office of Education	212	18
01100170000000	Alameda County Office of Education	1858	107
01100170000000	Alameda County Office of Education	1694	133
01100170000000	Alameda County Office of Education	6663	1346
01100170000000	Alameda County Office of Education	813	377
01100170000000	Alameda County Office of Education	16	19
01100170000000	Alameda County Office of Education	454	40
01100170000000	Alameda County Office of Education	1551	561
01100170000000	Alameda County Office of Education	99	24
01100170000000	Alameda County Office of Education	199	21
01100170000000	Alameda County Office of Education	1814	161
01100170000000	Alameda County Office of Education	109	36
01100170000000	Alameda County Office of Education	6504	1768
01100170000000	Alameda County Office of Education	1578	380
01100170130401	Alameda County Juvenile Hall/Court	3283	204
01100170130401	Alameda County Juvenile Hall/Court	13654	2250
01100170130401	Alameda County Juvenile Hall/Court	1744	691
01100170130401	Alameda County Juvenile Hall/Court	41	34
01100170130401	Alameda County Juvenile Hall/Court	860	56
01100170130401	Alameda County Juvenile Hall/Court	3386	893
01100170130401	Alameda County Juvenile Hall/Court	54	16
01100170130401	Alameda County Juvenile Hall/Court	203	49
01100170130401	Alameda County Juvenile Hall/Court	411	39
01100170130401	Alameda County Juvenile Hall/Court	3672	268
01100170130401	Alameda County Juvenile Hall/Court	2035	720
01100170130401	Alameda County Juvenile Hall/Court	1589	71
01100170130401	Alameda County Juvenile Hall/Court	6991	904
01100170130401	Alameda County Juvenile Hall/Court	931	314
01100170130401	Alameda County Juvenile Hall/Court	25	15
01100170130401	Alameda County Juvenile Hall/Court	406	16
01100170130401	Alameda County Juvenile Hall/Court	1835	332
01100170130401	Alameda County Juvenile Hall/Court	104	25
01100170130401	Alameda County Juvenile Hall/Court	212	18
01100170130401	Alameda County Juvenile Hall/Court	1858	107
01100170130401	Alameda County Juvenile Hall/Court	1694	133
01100170130401	Alameda County Juvenile Hall/Court	6663	1346
01100170130401	Alameda County Juvenile Hall/Court	813	377
01100170130401	Alameda County Juvenile Hall/Court	16	19
01100170130401	Alameda County Juvenile Hall/Court	454	40
01100170130401	Alameda County Juvenile Hall/Court	1551	561
01100170130401	Alameda County Juvenile Hall/Court	99	24
01100170130401	Alameda County Juvenile Hall/Court	199	21
01100170130401	Alameda County Juvenile Hall/Court	1814	161
01100170130401	Alameda County Juvenile Hall/Court	109	36
01100170130401	Alameda County Juvenile Hall/Court	6504	1768
01100170130401	Alameda County Juvenile Hall/Court	1578	380
01100170130419	Alameda County Community	3283	204
01100170130419	Alameda County Community	13654	2250
01100170130419	Alameda County Community	1744	691
01100170130419	Alameda County Community	41	34
01100170130419	Alameda County Community	860	56
01100170130419	Alameda County Community	3386	893
01100170130419	Alameda County Community	54	16
01100170130419	Alameda County Community	203	49
01100170130419	Alameda County Community	411	39
01100170130419	Alameda County Community	3672	268
01100170130419	Alameda County Community	2035	720
01100170130419	Alameda County Community	1589	71
01100170130419	Alameda County Community	6991	904
01100170130419	Alameda County Community	931	314
01100170130419	Alameda County Community	25	15
01100170130419	Alameda County Community	406	16
01100170130419	Alameda County Community	1835	332
01100170130419	Alameda County Community	104	25
01100170130419	Alameda County Community	212	18
01100170130419	Alameda County Community	1858	107
01100170130419	Alameda County Community	1694	133
01100170130419	Alameda County Community	6663	1346
01100170130419	Alameda County Community	813	377
01100170130419	Alameda County Community	16	19
01100170130419	Alameda County Community	454	40
01100170130419	Alameda County Community	1551	561
01100170130419	Alameda County Community	99	24
01100170130419	Alameda County Community	199	21
01100170130419	Alameda County Community	1814	161
01100170130419	Alameda County Community	109	36
01100170130419	Alameda County Community	6504	1768
01100170130419	Alameda County Community	1578	380
01100170130427	Alameda County Opportunity	3283	204
01100170130427	Alameda County Opportunity	13654	2250
01100170130427	Alameda County Opportunity	1744	691
01100170130427	Alameda County Opportunity	41	34
01100170130427	Alameda County Opportunity	860	56
01100170130427	Alameda County Opportunity	3386	893
01100170130427	Alameda County Opportunity	54	16
01100170130427	Alameda County Opportunity	203	49
01100170130427	Alameda County Opportunity	411	39
01100170130427	Alameda County Opportunity	3672	268
01100170130427	Alameda County Opportunity	2035	720
01100170130427	Alameda County Opportunity	1589	71
01100170130427	Alameda County Opportunity	6991	904
01100170130427	Alameda County Opportunity	931	314
01100170130427	Alameda County Opportunity	25	15
01100170130427	Alameda County Opportunity	406	16
01100170130427	Alameda County Opportunity	1835	332
01100170130427	Alameda County Opportunity	104	25
01100170130427	Alameda County Opportunity	212	18
01100170130427	Alameda County Opportunity	1858	107
01100170130427	Alameda County Opportunity	1694	133
01100170130427	Alameda County Opportunity	6663	1346
01100170130427	Alameda County Opportunity	813	377
01100170130427	Alameda County Opportunity	16	19
01100170130427	Alameda County Opportunity	454	40
01100170130427	Alameda County Opportunity	1551	561
01100170130427	Alameda County Opportunity	99	24
01100170130427	Alameda County Opportunity	199	21
01100170130427	Alameda County Opportunity	1814	161
01100170130427	Alameda County Opportunity	109	36
01100170130427	Alameda County Opportunity	6504	1768
01100170130427	Alameda County Opportunity	1578	380
01316090000000	California School for the Blind (State Special Schl)	3283	204
01316090000000	California School for the Blind (State Special Schl)	13654	2250
01316090000000	California School for the Blind (State Special Schl)	1744	691
01316090000000	California School for the Blind (State Special Schl)	41	34
01316090000000	California School for the Blind (State Special Schl)	860	56
01316090000000	California School for the Blind (State Special Schl)	3386	893
01316090000000	California School for the Blind (State Special Schl)	54	16
01316090000000	California School for the Blind (State Special Schl)	203	49
01316090000000	California School for the Blind (State Special Schl)	411	39
01316090000000	California School for the Blind (State Special Schl)	3672	268
01316090000000	California School for the Blind (State Special Schl)	2035	720
01316090000000	California School for the Blind (State Special Schl)	1589	71
01316090000000	California School for the Blind (State Special Schl)	6991	904
01316090000000	California School for the Blind (State Special Schl)	931	314
01316090000000	California School for the Blind (State Special Schl)	25	15
01316090000000	California School for the Blind (State Special Schl)	406	16
01316090000000	California School for the Blind (State Special Schl)	1835	332
01316090000000	California School for the Blind (State Special Schl)	104	25
01316090000000	California School for the Blind (State Special Schl)	212	18
01316090000000	California School for the Blind (State Special Schl)	1858	107
01316090000000	California School for the Blind (State Special Schl)	1694	133
01316090000000	California School for the Blind (State Special Schl)	6663	1346
01316090000000	California School for the Blind (State Special Schl)	813	377
01316090000000	California School for the Blind (State Special Schl)	16	19
01316090000000	California School for the Blind (State Special Schl)	454	40
01316090000000	California School for the Blind (State Special Schl)	1551	561
01316090000000	California School for the Blind (State Special Schl)	99	24
01316090000000	California School for the Blind (State Special Schl)	199	21
01316090000000	California School for the Blind (State Special Schl)	1814	161
01316090000000	California School for the Blind (State Special Schl)	109	36
01316090000000	California School for the Blind (State Special Schl)	6504	1768
01316090000000	California School for the Blind (State Special Schl)	1578	380
01316090131755	California School for the Blind	3283	204
01316090131755	California School for the Blind	13654	2250
01316090131755	California School for the Blind	1744	691
01316090131755	California School for the Blind	41	34
01316090131755	California School for the Blind	860	56
01316090131755	California School for the Blind	3386	893
01316090131755	California School for the Blind	54	16
01316090131755	California School for the Blind	203	49
01316090131755	California School for the Blind	411	39
01316090131755	California School for the Blind	3672	268
01316090131755	California School for the Blind	2035	720
01316090131755	California School for the Blind	1589	71
01316090131755	California School for the Blind	6991	904
01316090131755	California School for the Blind	931	314
01316090131755	California School for the Blind	25	15
01316090131755	California School for the Blind	406	16
01316090131755	California School for the Blind	1835	332
01316090131755	California School for the Blind	104	25
01316090131755	California School for the Blind	212	18
01316090131755	California School for the Blind	1858	107
01316090131755	California School for the Blind	1694	133
01316090131755	California School for the Blind	6663	1346
01316090131755	California School for the Blind	813	377
01316090131755	California School for the Blind	16	19
01316090131755	California School for the Blind	454	40
01316090131755	California School for the Blind	1551	561
01316090131755	California School for the Blind	99	24
01316090131755	California School for the Blind	199	21
01316090131755	California School for the Blind	1814	161
01316090131755	California School for the Blind	109	36
01316090131755	California School for the Blind	6504	1768
01316090131755	California School for the Blind	1578	380
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3283	204
01316170000000	California School for the Deaf-Fremont (State Special Schl)	13654	2250
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1744	691
01316170000000	California School for the Deaf-Fremont (State Special Schl)	41	34
01316170000000	California School for the Deaf-Fremont (State Special Schl)	860	56
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3386	893
01316170000000	California School for the Deaf-Fremont (State Special Schl)	54	16
01316170000000	California School for the Deaf-Fremont (State Special Schl)	203	49
01316170000000	California School for the Deaf-Fremont (State Special Schl)	411	39
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3672	268
01316170000000	California School for the Deaf-Fremont (State Special Schl)	2035	720
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1589	71
01316170000000	California School for the Deaf-Fremont (State Special Schl)	6991	904
01316170000000	California School for the Deaf-Fremont (State Special Schl)	931	314
01316170000000	California School for the Deaf-Fremont (State Special Schl)	25	15
01316170000000	California School for the Deaf-Fremont (State Special Schl)	406	16
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1835	332
01316170000000	California School for the Deaf-Fremont (State Special Schl)	104	25
01316170000000	California School for the Deaf-Fremont (State Special Schl)	212	18
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1858	107
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1694	133
01316170000000	California School for the Deaf-Fremont (State Special Schl)	6663	1346
01316170000000	California School for the Deaf-Fremont (State Special Schl)	813	377
01316170000000	California School for the Deaf-Fremont (State Special Schl)	16	19
01316170000000	California School for the Deaf-Fremont (State Special Schl)	454	40
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1551	561
01316170000000	California School for the Deaf-Fremont (State Special Schl)	99	24
01316170000000	California School for the Deaf-Fremont (State Special Schl)	199	21
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1814	161
01316170000000	California School for the Deaf-Fremont (State Special Schl)	109	36
01316170000000	California School for the Deaf-Fremont (State Special Schl)	6504	1768
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1578	380
01316170131763	California School for the Deaf-Fremont	3283	204
01316170131763	California School for the Deaf-Fremont	13654	2250
01316170131763	California School for the Deaf-Fremont	1744	691
01316170131763	California School for the Deaf-Fremont	41	34
01316170131763	California School for the Deaf-Fremont	860	56
01316170131763	California School for the Deaf-Fremont	3386	893
01316170131763	California School for the Deaf-Fremont	54	16
01316170131763	California School for the Deaf-Fremont	203	49
01316170131763	California School for the Deaf-Fremont	411	39
01316170131763	California School for the Deaf-Fremont	3672	268
01316170131763	California School for the Deaf-Fremont	2035	720
01316170131763	California School for the Deaf-Fremont	1589	71
01316170131763	California School for the Deaf-Fremont	6991	904
01316170131763	California School for the Deaf-Fremont	931	314
01316170131763	California School for the Deaf-Fremont	25	15
01316170131763	California School for the Deaf-Fremont	406	16
01316170131763	California School for the Deaf-Fremont	1835	332
01316170131763	California School for the Deaf-Fremont	104	25
01316170131763	California School for the Deaf-Fremont	212	18
01316170131763	California School for the Deaf-Fremont	1858	107
01316170131763	California School for the Deaf-Fremont	1694	133
01316170131763	California School for the Deaf-Fremont	6663	1346
01316170131763	California School for the Deaf-Fremont	813	377
01316170131763	California School for the Deaf-Fremont	16	19
01316170131763	California School for the Deaf-Fremont	454	40
01316170131763	California School for the Deaf-Fremont	1551	561
01316170131763	California School for the Deaf-Fremont	99	24
01316170131763	California School for the Deaf-Fremont	199	21
01316170131763	California School for the Deaf-Fremont	1814	161
01316170131763	California School for the Deaf-Fremont	109	36
01316170131763	California School for the Deaf-Fremont	6504	1768
01316170131763	California School for the Deaf-Fremont	1578	380
01611190000000	Alameda City Unified	310	14
01611190000000	Alameda City Unified	752	81
01611190000000	Alameda City Unified	73	26
01611190000000	Alameda City Unified	196	23
01611190000000	Alameda City Unified	181	25
01611190000000	Alameda City Unified	401	35
01611190000000	Alameda City Unified	42	12
01611190000000	Alameda City Unified	108	12
01611190000000	Alameda City Unified	351	46
01611190000000	Alameda City Unified	31	14
01611190000000	Alameda City Unified	88	11
01611190000000	Alameda City Unified	480	56
01611190000000	Alameda City Unified	102	19
01611190130229	Alameda High	432	30
01611190130229	Alameda High	87	13
01611190130229	Alameda High	245	14
01611190130229	Alameda High	187	16
01611190130229	Alameda High	266	18
01611190130625	Bay Area School of Enterprise	35	12
01611190130625	Bay Area School of Enterprise	31	11
01611190130625	Bay Area School of Enterprise	35	12
01611190130625	Bay Area School of Enterprise	31	11
01611190132878	Encinal High	229	27
01611190132878	Encinal High	38	11
01611190132878	Encinal High	108	12
01611190132878	Encinal High	121	15
01611190132878	Encinal High	149	20
01611190134304	Island High (Continuation)	310	14
01611190134304	Island High (Continuation)	752	81
01611190134304	Island High (Continuation)	73	26
01611190134304	Island High (Continuation)	196	23
01611190134304	Island High (Continuation)	181	25
01611190134304	Island High (Continuation)	401	35
01611190134304	Island High (Continuation)	42	12
01611190134304	Island High (Continuation)	108	12
01611190134304	Island High (Continuation)	351	46
01611190134304	Island High (Continuation)	31	14
01611190134304	Island High (Continuation)	88	11
01611190134304	Island High (Continuation)	480	56
01611190134304	Island High (Continuation)	102	19
01611270000000	Albany City Unified	305	27
01611270000000	Albany City Unified	46	11
01611270000000	Albany City Unified	145	11
01611270000000	Albany City Unified	160	16
01611270130294	MacGregor High (Continuation)	305	27
01611270130294	MacGregor High (Continuation)	46	11
01611270130294	MacGregor High (Continuation)	145	11
01611270130294	MacGregor High (Continuation)	160	16
01611270130450	Albany High	283	19
01611270130450	Albany High	144	11
01611430000000	Berkeley Unified	772	134
01611430000000	Berkeley Unified	194	56
01611430000000	Berkeley Unified	146	23
01611430000000	Berkeley Unified	265	29
01611430000000	Berkeley Unified	62	17
01611430000000	Berkeley Unified	418	58
01611430000000	Berkeley Unified	118	27
01611430000000	Berkeley Unified	143	11
01611430000000	Berkeley Unified	354	76
01611430000000	Berkeley Unified	76	29
01611430000000	Berkeley Unified	80	15
01611430000000	Berkeley Unified	122	18
01611430000000	Berkeley Unified	322	80
01611430000000	Berkeley Unified	66	20
01611430131177	Berkeley High	740	96
01611430131177	Berkeley High	172	31
01611430131177	Berkeley High	142	15
01611430131177	Berkeley High	263	28
01611430131177	Berkeley High	62	14
01611430131177	Berkeley High	404	44
01611430131177	Berkeley High	108	17
01611430131177	Berkeley High	143	11
01611430131177	Berkeley High	336	52
01611430131177	Berkeley High	64	14
01611430131177	Berkeley High	120	17
01611430131177	Berkeley High	297	52
01611430134924	Berkeley Technology Academy	29	37
01611430134924	Berkeley Technology Academy	21	25
01611430134924	Berkeley Technology Academy	13	14
01611430134924	Berkeley Technology Academy	16	23
01611430134924	Berkeley Technology Academy	12	15
01611430134924	Berkeley Technology Academy	23	28
01611500000000	Castro Valley Unified	727	14
01611500135533	Redwood Continuation High	727	14
01611760000000	Fremont Unified	1047	47
01611760000000	Fremont Unified	1988	136
01611760000000	Fremont Unified	219	36
01611760000000	Fremont Unified	466	30
01611760000000	Fremont Unified	194	47
01611760000000	Fremont Unified	493	14
01611760000000	Fremont Unified	953	49
01611760000000	Fremont Unified	116	13
01611760000000	Fremont Unified	223	12
01611760000000	Fremont Unified	554	33
01611760000000	Fremont Unified	1035	87
01611760000000	Fremont Unified	103	23
01611760000000	Fremont Unified	243	18
01611760000000	Fremont Unified	459	72
01611760000000	Fremont Unified	139	28
01611760130062	American High	202	11
01611760130062	American High	399	22
01611760130062	American High	214	18
01611760130138	Robertson High (Continuation)	1047	47
01611760130138	Robertson High (Continuation)	1988	136
01611760130138	Robertson High (Continuation)	219	36
01611760130138	Robertson High (Continuation)	466	30
01611760130138	Robertson High (Continuation)	194	47
01611760130138	Robertson High (Continuation)	493	14
01611760130138	Robertson High (Continuation)	953	49
01611760130138	Robertson High (Continuation)	116	13
01611760130138	Robertson High (Continuation)	223	12
01611760130138	Robertson High (Continuation)	554	33
01611760130138	Robertson High (Continuation)	1035	87
01611760130138	Robertson High (Continuation)	103	23
01611760130138	Robertson High (Continuation)	243	18
01611760130138	Robertson High (Continuation)	459	72
01611760130138	Robertson High (Continuation)	139	28
01611760134270	Irvington High	261	21
01611760134270	Irvington High	449	32
01611760134270	Irvington High	46	12
01611760134270	Irvington High	243	11
01611760134270	Irvington High	131	14
01611760134270	Irvington High	206	21
01611760134270	Irvington High	85	13
01611760134452	John F. Kennedy High	216	13
01611760134452	John F. Kennedy High	93	12
01611760138693	Washington High	329	32
01611760138693	Washington High	37	11
01611760138693	Washington High	143	12
01611760138693	Washington High	186	20
01611760138693	Washington High	84	19
01611920000000	Hayward Unified	936	278
01611920000000	Hayward Unified	155	58
01611920000000	Hayward Unified	115	17
01611920000000	Hayward Unified	423	164
01611920000000	Hayward Unified	74	20
01611920000000	Hayward Unified	183	106
01611920000000	Hayward Unified	491	99
01611920000000	Hayward Unified	72	26
01611920000000	Hayward Unified	238	56
01611920000000	Hayward Unified	445	179
01611920000000	Hayward Unified	83	32
01611920000000	Hayward Unified	67	14
01611920000000	Hayward Unified	185	108
01611920000000	Hayward Unified	38	13
01611920000000	Hayward Unified	690	233
01611920000000	Hayward Unified	221	61
01611920133009	Brenkwitz High	936	278
01611920133009	Brenkwitz High	155	58
01611920133009	Brenkwitz High	115	17
01611920133009	Brenkwitz High	423	164
01611920133009	Brenkwitz High	74	20
01611920133009	Brenkwitz High	183	106
01611920133009	Brenkwitz High	491	99
01611920133009	Brenkwitz High	72	26
01611920133009	Brenkwitz High	238	56
01611920133009	Brenkwitz High	445	179
01611920133009	Brenkwitz High	83	32
01611920133009	Brenkwitz High	67	14
01611920133009	Brenkwitz High	185	108
01611920133009	Brenkwitz High	38	13
01611920133009	Brenkwitz High	690	233
01611920133009	Brenkwitz High	221	61
01611920133629	Hayward High	256	74
01611920133629	Hayward High	66	22
01611920133629	Hayward High	115	42
01611920133629	Hayward High	42	27
01611920133629	Hayward High	126	26
01611920133629	Hayward High	67	15
01611920133629	Hayward High	130	48
01611920133629	Hayward High	39	14
01611920133629	Hayward High	48	27
01611920133629	Hayward High	180	62
01611920133629	Hayward High	60	22
01611920135319	Mt. Eden High	371	84
01611920135319	Mt. Eden High	41	11
01611920135319	Mt. Eden High	149	46
01611920135319	Mt. Eden High	25	11
01611920135319	Mt. Eden High	64	29
01611920135319	Mt. Eden High	204	31
01611920135319	Mt. Eden High	90	14
01611920135319	Mt. Eden High	167	53
01611920135319	Mt. Eden High	59	32
01611920135319	Mt. Eden High	252	68
01611920135319	Mt. Eden High	106	12
01611920138339	Tennyson High	258	48
01611920138339	Tennyson High	128	31
01611920138339	Tennyson High	61	26
01611920138339	Tennyson High	134	21
01611920138339	Tennyson High	67	12
01611920138339	Tennyson High	124	27
01611920138339	Tennyson High	61	19
01611920138339	Tennyson High	213	41
01611920138339	Tennyson High	48	14
01612000000000	Livermore Valley Joint Unified	1027	79
01612000000000	Livermore Valley Joint Unified	232	37
01612000000000	Livermore Valley Joint Unified	611	32
01612000000000	Livermore Valley Joint Unified	87	29
01612000000000	Livermore Valley Joint Unified	510	39
01612000000000	Livermore Valley Joint Unified	116	19
01612000000000	Livermore Valley Joint Unified	310	18
01612000000000	Livermore Valley Joint Unified	517	40
01612000000000	Livermore Valley Joint Unified	116	18
01612000000000	Livermore Valley Joint Unified	301	14
01612000000000	Livermore Valley Joint Unified	226	46
01612000000000	Livermore Valley Joint Unified	138	16
01612000130393	Vineyard Alternative	1027	79
01612000130393	Vineyard Alternative	232	37
01612000130393	Vineyard Alternative	611	32
01612000130393	Vineyard Alternative	87	29
01612000130393	Vineyard Alternative	510	39
01612000130393	Vineyard Alternative	116	19
01612000130393	Vineyard Alternative	310	18
01612000130393	Vineyard Alternative	517	40
01612000130393	Vineyard Alternative	116	18
01612000130393	Vineyard Alternative	301	14
01612000130393	Vineyard Alternative	226	46
01612000130393	Vineyard Alternative	138	16
01612000130492	Phoenix High (Continuation)	1027	79
01612000130492	Phoenix High (Continuation)	232	37
01612000130492	Phoenix High (Continuation)	611	32
01612000130492	Phoenix High (Continuation)	87	29
01612000130492	Phoenix High (Continuation)	510	39
01612000130492	Phoenix High (Continuation)	116	19
01612000130492	Phoenix High (Continuation)	310	18
01612000130492	Phoenix High (Continuation)	517	40
01612000130492	Phoenix High (Continuation)	116	18
01612000130492	Phoenix High (Continuation)	301	14
01612000130492	Phoenix High (Continuation)	226	46
01612000130492	Phoenix High (Continuation)	138	16
01612000132670	Del Valle Continuation High	1027	79
01612000132670	Del Valle Continuation High	232	37
01612000132670	Del Valle Continuation High	611	32
01612000132670	Del Valle Continuation High	87	29
01612000132670	Del Valle Continuation High	510	39
01612000132670	Del Valle Continuation High	116	19
01612000132670	Del Valle Continuation High	310	18
01612000132670	Del Valle Continuation High	517	40
01612000132670	Del Valle Continuation High	116	18
01612000132670	Del Valle Continuation High	301	14
01612000132670	Del Valle Continuation High	226	46
01612000132670	Del Valle Continuation High	138	16
01612000133397	Granada High	496	20
01612000133397	Granada High	254	12
01612000134536	Livermore High	435	28
01612000134536	Livermore High	106	12
01612000134536	Livermore High	244	13
01612000134536	Livermore High	58	11
01612000134536	Livermore High	222	18
01612000134536	Livermore High	117	17
01612340000000	Newark Unified	459	36
01612340000000	Newark Unified	175	22
01612340000000	Newark Unified	53	11
01612340000000	Newark Unified	246	11
01612340000000	Newark Unified	213	25
01612340000000	Newark Unified	70	16
01612340000000	Newark Unified	282	31
01612340130054	Newark Memorial High	403	26
01612340130054	Newark Memorial High	146	16
01612340130054	Newark Memorial High	187	20
01612340130054	Newark Memorial High	56	12
01612340130054	Newark Memorial High	239	21
01612340135426	Bridgepoint High (Continuation)	459	36
01612340135426	Bridgepoint High (Continuation)	175	22
01612340135426	Bridgepoint High (Continuation)	53	11
01612340135426	Bridgepoint High (Continuation)	246	11
01612340135426	Bridgepoint High (Continuation)	213	25
01612340135426	Bridgepoint High (Continuation)	70	16
01612340135426	Bridgepoint High (Continuation)	282	31
01612420000000	New Haven Unified	243	12
01612420000000	New Haven Unified	924	99
01612420000000	New Haven Unified	73	22
01612420000000	New Haven Unified	249	44
01612420000000	New Haven Unified	169	36
01612420000000	New Haven Unified	481	32
01612420000000	New Haven Unified	136	13
01612420000000	New Haven Unified	443	67
01612420000000	New Haven Unified	27	13
01612420000000	New Haven Unified	113	31
01612420000000	New Haven Unified	439	74
01612420000000	New Haven Unified	97	16
01612420110460	Core Learning Academy at Conley-Caraballo High	243	12
01612420110460	Core Learning Academy at Conley-Caraballo High	924	99
01612420110460	Core Learning Academy at Conley-Caraballo High	73	22
01612420110460	Core Learning Academy at Conley-Caraballo High	249	44
01612420110460	Core Learning Academy at Conley-Caraballo High	169	36
01612420110460	Core Learning Academy at Conley-Caraballo High	481	32
01612420110460	Core Learning Academy at Conley-Caraballo High	136	13
01612420110460	Core Learning Academy at Conley-Caraballo High	443	67
01612420110460	Core Learning Academy at Conley-Caraballo High	27	13
01612420110460	Core Learning Academy at Conley-Caraballo High	113	31
01612420110460	Core Learning Academy at Conley-Caraballo High	439	74
01612420110460	Core Learning Academy at Conley-Caraballo High	97	16
01612420134668	James Logan High	240	12
01612420134668	James Logan High	876	77
01612420134668	James Logan High	62	15
01612420134668	James Logan High	223	31
01612420134668	James Logan High	156	28
01612420134668	James Logan High	452	27
01612420134668	James Logan High	120	12
01612420134668	James Logan High	424	50
01612420134668	James Logan High	103	19
01612420134668	James Logan High	402	54
01612420134668	James Logan High	87	12
01612590000000	Oakland Unified	391	71
01612590000000	Oakland Unified	1628	701
01612590000000	Oakland Unified	577	313
01612590000000	Oakland Unified	465	255
01612590000000	Oakland Unified	33	14
01612590000000	Oakland Unified	120	26
01612590000000	Oakland Unified	321	230
01612590000000	Oakland Unified	198	28
01612590000000	Oakland Unified	879	305
01612590000000	Oakland Unified	312	151
01612590000000	Oakland Unified	265	98
01612590000000	Oakland Unified	193	43
01612590000000	Oakland Unified	749	396
01612590000000	Oakland Unified	265	162
01612590000000	Oakland Unified	200	157
01612590000000	Oakland Unified	55	20
01612590000000	Oakland Unified	1391	607
01612590000000	Oakland Unified	146	106
01612590100826	Mandela High	36	23
01612590100826	Mandela High	22	12
01612590100826	Mandela High	21	13
01612590100826	Mandela High	35	23
01612590100834	Media College Preparatory	51	23
01612590100834	Media College Preparatory	15	17
01612590100834	Media College Preparatory	50	16
01612590101063	College Preparatory and Architecture Academy	40	32
01612590101063	College Preparatory and Architecture Academy	21	26
01612590101063	College Preparatory and Architecture Academy	17	13
01612590101063	College Preparatory and Architecture Academy	23	19
01612590101063	College Preparatory and Architecture Academy	13	16
01612590101063	College Preparatory and Architecture Academy	40	31
01612590101469	LPS College Park	47	11
01612590101469	LPS College Park	47	11
01612590101469	LPS College Park	47	11
01612590101469	LPS College Park	47	11
01612590102954	Business and Information Technology High	39	28
01612590102954	Business and Information Technology High	21	17
01612590102954	Business and Information Technology High	12	16
01612590102954	Business and Information Technology High	16	18
01612590102954	Business and Information Technology High	39	26
01612590102962	East Oakland School of the Arts	35	20
01612590102962	East Oakland School of the Arts	18	16
