Cohord data for 2010-2011
CDS|Name|NumGraduates|NumDropouts
CDS	Name	NumGraduates	NumDropouts
01316090131755	California School for the Blind	44	24
01316090131755	California School for the Blind	55	24
01316090131755	California School for the Blind	80	66
01316090131755	California School for the Blind	95	33
01316090131755	California School for the Blind	111	19
01316090131755	California School for the Blind	112	26
01316090131755	California School for the Blind	142	38
01316090131755	California School for the Blind	206	52
01316090131755	California School for the Blind	254	34
01316090131755	California School for the Blind	379	33
01316090131755	California School for the Blind	405	42
01316090131755	California School for the Blind	784	75
01316090131755	California School for the Blind	806	446
01316090131755	California School for the Blind	952	351
01316090131755	California School for the Blind	1359	430
01316090131755	California School for the Blind	1464	581
01316090131755	California School for the Blind	1531	74
01316090131755	California School for the Blind	1594	138
01316090131755	California School for the Blind	1748	412
01316090131755	California School for the Blind	1758	797
01316090131755	California School for the Blind	1865	180
01316090131755	California School for the Blind	1877	788
01316090131755	California School for the Blind	1914	134
01316090131755	California School for the Blind	3125	212
01316090131755	California School for the Blind	3212	993
01316090131755	California School for the Blind	3779	314
01316090131755	California School for the Blind	5992	1960
01316090131755	California School for the Blind	6404	1502
01316090131755	California School for the Blind	6849	1065
01316090131755	California School for the Blind	13253	2567
01316170000000	California School for the Deaf-Fremont (State Special Schl)	27	14
01316170000000	California School for the Deaf-Fremont (State Special Schl)	36	42
01316170000000	California School for the Deaf-Fremont (State Special Schl)	44	24
01316170000000	California School for the Deaf-Fremont (State Special Schl)	55	24
01316170000000	California School for the Deaf-Fremont (State Special Schl)	80	66
01316170000000	California School for the Deaf-Fremont (State Special Schl)	95	33
01316170000000	California School for the Deaf-Fremont (State Special Schl)	111	19
01316170000000	California School for the Deaf-Fremont (State Special Schl)	112	26
01316170000000	California School for the Deaf-Fremont (State Special Schl)	142	38
01316170000000	California School for the Deaf-Fremont (State Special Schl)	206	52
01316170000000	California School for the Deaf-Fremont (State Special Schl)	254	34
01316170000000	California School for the Deaf-Fremont (State Special Schl)	379	33
01316170000000	California School for the Deaf-Fremont (State Special Schl)	405	42
01316170000000	California School for the Deaf-Fremont (State Special Schl)	784	75
01316170000000	California School for the Deaf-Fremont (State Special Schl)	806	446
01316170000000	California School for the Deaf-Fremont (State Special Schl)	952	351
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1359	430
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1464	581
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1531	74
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1594	138
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1748	412
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1758	797
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1865	180
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1877	788
01316170000000	California School for the Deaf-Fremont (State Special Schl)	1914	134
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3125	212
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3212	993
01316170000000	California School for the Deaf-Fremont (State Special Schl)	3779	314
01316170000000	California School for the Deaf-Fremont (State Special Schl)	5992	1960
01316170000000	California School for the Deaf-Fremont (State Special Schl)	6404	1502
01316170000000	California School for the Deaf-Fremont (State Special Schl)	6849	1065
01316170000000	California School for the Deaf-Fremont (State Special Schl)	13253	2567
01316170131763	California School for the Deaf-Fremont	27	14
01316170131763	California School for the Deaf-Fremont	36	42
01316170131763	California School for the Deaf-Fremont	44	24
01316170131763	California School for the Deaf-Fremont	55	24
01316170131763	California School for the Deaf-Fremont	80	66
01316170131763	California School for the Deaf-Fremont	95	33
01316170131763	California School for the Deaf-Fremont	111	19
01316170131763	California School for the Deaf-Fremont	112	26
01316170131763	California School for the Deaf-Fremont	142	38
01316170131763	California School for the Deaf-Fremont	206	52
01316170131763	California School for the Deaf-Fremont	254	34
01316170131763	California School for the Deaf-Fremont	379	33
01316170131763	California School for the Deaf-Fremont	405	42
01316170131763	California School for the Deaf-Fremont	784	75
01316170131763	California School for the Deaf-Fremont	806	446
01316170131763	California School for the Deaf-Fremont	952	351
01316170131763	California School for the Deaf-Fremont	1359	430
01316170131763	California School for the Deaf-Fremont	1464	581
01316170131763	California School for the Deaf-Fremont	1531	74
01316170131763	California School for the Deaf-Fremont	1594	138
01316170131763	California School for the Deaf-Fremont	1748	412
01316170131763	California School for the Deaf-Fremont	1758	797
01316170131763	California School for the Deaf-Fremont	1865	180
01316170131763	California School for the Deaf-Fremont	1877	788
01316170131763	California School for the Deaf-Fremont	1914	134
01316170131763	California School for the Deaf-Fremont	3125	212
01316170131763	California School for the Deaf-Fremont	3212	993
01316170131763	California School for the Deaf-Fremont	3779	314
01316170131763	California School for the Deaf-Fremont	5992	1960
01316170131763	California School for the Deaf-Fremont	6404	1502
01316170131763	California School for the Deaf-Fremont	6849	1065
01316170131763	California School for the Deaf-Fremont	13253	2567
01611190000000	Alameda City Unified	39	12
01611190000000	Alameda City Unified	45	14
01611190000000	Alameda City Unified	71	14
01611190000000	Alameda City Unified	83	19
01611190000000	Alameda City Unified	112	13
01611190000000	Alameda City Unified	141	11
01611190000000	Alameda City Unified	165	23
01611190000000	Alameda City Unified	183	15
01611190000000	Alameda City Unified	301	14
01611190000000	Alameda City Unified	346	51
01611190000000	Alameda City Unified	372	23
01611190000000	Alameda City Unified	452	50
01611190000000	Alameda City Unified	718	74
01611190130229	Alameda High	191	16
01611190130229	Alameda High	234	13
01611190130229	Alameda High	399	19
01611190132878	Encinal High	113	16
01611190132878	Encinal High	152	11
01611190132878	Encinal High	230	22
01611190134304	Island High (Continuation)	39	12
01611190134304	Island High (Continuation)	45	14
01611190134304	Island High (Continuation)	71	14
01611190134304	Island High (Continuation)	83	19
01611190134304	Island High (Continuation)	112	13
01611190134304	Island High (Continuation)	141	11
01611190134304	Island High (Continuation)	165	23
01611190134304	Island High (Continuation)	183	15
01611190134304	Island High (Continuation)	301	14
01611190134304	Island High (Continuation)	346	51
01611190134304	Island High (Continuation)	372	23
01611190134304	Island High (Continuation)	452	50
01611190134304	Island High (Continuation)	718	74
01611270000000	Albany City Unified	122	11
01611270000000	Albany City Unified	126	14
01611270000000	Albany City Unified	153	12
01611270000000	Albany City Unified	279	26
01611270130294	MacGregor High (Continuation)	122	11
01611270130294	MacGregor High (Continuation)	126	14
01611270130294	MacGregor High (Continuation)	153	12
01611270130294	MacGregor High (Continuation)	279	26
01611270130450	Albany High	263	18
01611430000000	Berkeley Unified	20	12
01611430000000	Berkeley Unified	37	17
01611430000000	Berkeley Unified	59	20
01611430000000	Berkeley Unified	63	23
01611430000000	Berkeley Unified	74	19
01611430000000	Berkeley Unified	85	19
01611430000000	Berkeley Unified	93	31
01611430000000	Berkeley Unified	104	20
01611430000000	Berkeley Unified	133	13
01611430000000	Berkeley Unified	144	39
01611430000000	Berkeley Unified	145	18
01611430000000	Berkeley Unified	197	51
01611430000000	Berkeley Unified	278	31
01611430000000	Berkeley Unified	327	96
01611430000000	Berkeley Unified	358	89
01611430000000	Berkeley Unified	431	65
01611430000000	Berkeley Unified	789	154
01611430131177	Berkeley High	35	13
01611430131177	Berkeley High	58	15
01611430131177	Berkeley High	80	13
01611430131177	Berkeley High	85	13
01611430131177	Berkeley High	132	12
01611430131177	Berkeley High	135	16
01611430131177	Berkeley High	142	16
01611430131177	Berkeley High	181	21
01611430131177	Berkeley High	274	28
01611430131177	Berkeley High	304	46
01611430131177	Berkeley High	343	45
01611430131177	Berkeley High	413	44
01611430131177	Berkeley High	756	89
01611430134924	Berkeley Technology Academy	13	42
01611430134924	Berkeley Technology Academy	15	20
01611430134924	Berkeley Technology Academy	15	28
01611430134924	Berkeley Technology Academy	22	50
01611430134924	Berkeley Technology Academy	28	62
01611500000000	Castro Valley Unified	182	15
01611500000000	Castro Valley Unified	245	12
01611500000000	Castro Valley Unified	359	14
01611500000000	Castro Valley Unified	719	22
01611500135533	Redwood Continuation High	182	15
01611500135533	Redwood Continuation High	245	12
01611500135533	Redwood Continuation High	359	14
01611500135533	Redwood Continuation High	719	22
01611680000000	Emery Unified	30	14
01611680000000	Emery Unified	36	17
01611680132746	Emery Secondary	30	14
01611680132746	Emery Secondary	36	17
01611760000000	Fremont Unified	85	13
01611760000000	Fremont Unified	94	20
01611760000000	Fremont Unified	120	23
01611760000000	Fremont Unified	127	17
01611760000000	Fremont Unified	184	46
01611760000000	Fremont Unified	221	37
01611760000000	Fremont Unified	242	23
01611760000000	Fremont Unified	266	16
01611760000000	Fremont Unified	439	69
01611760000000	Fremont Unified	508	39
01611760000000	Fremont Unified	519	20
01611760000000	Fremont Unified	974	50
01611760000000	Fremont Unified	979	27
01611760000000	Fremont Unified	982	82
01611760000000	Fremont Unified	1956	132
01611760130062	American High	52	11
01611760130062	American High	131	14
01611760130062	American High	226	20
01611760130062	American High	469	30
01611760130138	Robertson High (Continuation)	85	13
01611760130138	Robertson High (Continuation)	94	20
01611760130138	Robertson High (Continuation)	120	23
01611760130138	Robertson High (Continuation)	127	17
01611760130138	Robertson High (Continuation)	184	46
01611760130138	Robertson High (Continuation)	221	37
01611760130138	Robertson High (Continuation)	242	23
01611760130138	Robertson High (Continuation)	266	16
01611760130138	Robertson High (Continuation)	439	69
01611760130138	Robertson High (Continuation)	508	39
01611760130138	Robertson High (Continuation)	519	20
01611760130138	Robertson High (Continuation)	974	50
01611760130138	Robertson High (Continuation)	979	27
01611760130138	Robertson High (Continuation)	982	82
01611760130138	Robertson High (Continuation)	1956	132
01611760134270	Irvington High	448	15
01611760134452	John F. Kennedy High	82	12
01611760134452	John F. Kennedy High	99	12
01611760134452	John F. Kennedy High	192	18
01611760138693	Washington High	26	15
01611760138693	Washington High	59	19
01611760138693	Washington High	134	22
01611760138693	Washington High	161	15
01611760138693	Washington High	295	37
01611920000000	Hayward Unified	27	11
01611920000000	Hayward Unified	35	16
01611920000000	Hayward Unified	48	12
01611920000000	Hayward Unified	49	11
01611920000000	Hayward Unified	57	13
01611920000000	Hayward Unified	57	16
01611920000000	Hayward Unified	58	28
01611920000000	Hayward Unified	72	26
01611920000000	Hayward Unified	83	28
01611920000000	Hayward Unified	103	21
01611920000000	Hayward Unified	103	22
01611920000000	Hayward Unified	130	54
01611920000000	Hayward Unified	152	86
01611920000000	Hayward Unified	213	120
01611920000000	Hayward Unified	227	150
01611920000000	Hayward Unified	234	78
01611920000000	Hayward Unified	447	198
01611920000000	Hayward Unified	460	203
01611920000000	Hayward Unified	467	141
01611920000000	Hayward Unified	665	277
01611920000000	Hayward Unified	927	344
01611920133009	Brenkwitz High	27	11
01611920133009	Brenkwitz High	35	16
01611920133009	Brenkwitz High	48	12
01611920133009	Brenkwitz High	49	11
01611920133009	Brenkwitz High	57	13
01611920133009	Brenkwitz High	57	16
01611920133009	Brenkwitz High	58	28
01611920133009	Brenkwitz High	72	26
01611920133009	Brenkwitz High	83	28
01611920133009	Brenkwitz High	103	21
01611920133009	Brenkwitz High	103	22
01611920133009	Brenkwitz High	130	54
01611920133009	Brenkwitz High	152	86
01611920133009	Brenkwitz High	213	120
01611920133009	Brenkwitz High	227	150
01611920133009	Brenkwitz High	234	78
01611920133009	Brenkwitz High	447	198
01611920133009	Brenkwitz High	460	203
01611920133009	Brenkwitz High	467	141
01611920133009	Brenkwitz High	665	277
01611920133009	Brenkwitz High	927	344
01611920133629	Hayward High	42	11
01611920133629	Hayward High	57	20
01611920133629	Hayward High	60	21
01611920133629	Hayward High	61	16
01611920133629	Hayward High	64	17
01611920133629	Hayward High	77	17
01611920133629	Hayward High	137	38
01611920133629	Hayward High	139	33
01611920133629	Hayward High	141	40
01611920133629	Hayward High	184	52
01611920133629	Hayward High	280	73
01611920135319	Mt. Eden High	27	24
01611920135319	Mt. Eden High	40	12
01611920135319	Mt. Eden High	62	55
01611920135319	Mt. Eden High	67	42
01611920135319	Mt. Eden High	74	13
01611920135319	Mt. Eden High	76	20
01611920135319	Mt. Eden High	143	62
01611920135319	Mt. Eden High	167	73
01611920135319	Mt. Eden High	170	32
01611920135319	Mt. Eden High	219	81
01611920135319	Mt. Eden High	337	105
01611920138339	Tennyson High	29	14
01611920138339	Tennyson High	58	33
01611920138339	Tennyson High	70	26
01611920138339	Tennyson High	70	32
01611920138339	Tennyson High	90	53
01611920138339	Tennyson High	127	50
01611920138339	Tennyson High	138	47
01611920138339	Tennyson High	140	58
01611920138339	Tennyson High	222	86
01611920138339	Tennyson High	265	97
01612000000000	Livermore Valley Joint Unified	84	22
01612000000000	Livermore Valley Joint Unified	90	11
01612000000000	Livermore Valley Joint Unified	90	18
01612000000000	Livermore Valley Joint Unified	105	14
01612000000000	Livermore Valley Joint Unified	180	29
01612000000000	Livermore Valley Joint Unified	194	42
01612000000000	Livermore Valley Joint Unified	343	22
01612000000000	Livermore Valley Joint Unified	372	11
01612000000000	Livermore Valley Joint Unified	502	52
01612000000000	Livermore Valley Joint Unified	528	27
01612000000000	Livermore Valley Joint Unified	715	33
01612000000000	Livermore Valley Joint Unified	1030	79
01612000130393	Vineyard Alternative	84	22
01612000130393	Vineyard Alternative	90	11
01612000130393	Vineyard Alternative	90	18
01612000130393	Vineyard Alternative	105	14
01612000130393	Vineyard Alternative	180	29
01612000130393	Vineyard Alternative	194	42
01612000130393	Vineyard Alternative	343	22
01612000130393	Vineyard Alternative	372	11
01612000130393	Vineyard Alternative	502	52
01612000130393	Vineyard Alternative	528	27
01612000130393	Vineyard Alternative	715	33
01612000130393	Vineyard Alternative	1030	79
01612000130492	Phoenix High (Continuation)	84	22
01612000130492	Phoenix High (Continuation)	90	11
01612000130492	Phoenix High (Continuation)	90	18
01612000130492	Phoenix High (Continuation)	105	14
01612000130492	Phoenix High (Continuation)	180	29
01612000130492	Phoenix High (Continuation)	194	42
01612000130492	Phoenix High (Continuation)	343	22
01612000130492	Phoenix High (Continuation)	372	11
01612000130492	Phoenix High (Continuation)	502	52
01612000130492	Phoenix High (Continuation)	528	27
01612000130492	Phoenix High (Continuation)	715	33
01612000130492	Phoenix High (Continuation)	1030	79
01612000132670	Del Valle Continuation High	84	22
01612000132670	Del Valle Continuation High	90	11
01612000132670	Del Valle Continuation High	90	18
01612000132670	Del Valle Continuation High	105	14
01612000132670	Del Valle Continuation High	180	29
01612000132670	Del Valle Continuation High	194	42
01612000132670	Del Valle Continuation High	343	22
01612000132670	Del Valle Continuation High	372	11
01612000132670	Del Valle Continuation High	502	52
01612000132670	Del Valle Continuation High	528	27
01612000132670	Del Valle Continuation High	715	33
01612000132670	Del Valle Continuation High	1030	79
01612000133397	Granada High	252	16
01612000133397	Granada High	508	21
01612000134536	Livermore High	87	11
01612000134536	Livermore High	100	16
01612000134536	Livermore High	194	18
01612000134536	Livermore High	227	11
01612000134536	Livermore High	272	13
01612000134536	Livermore High	421	29
01612340000000	Newark Unified	42	17
01612340000000	Newark Unified	94	12
01612340000000	Newark Unified	96	12
01612340000000	Newark Unified	190	24
01612340000000	Newark Unified	229	22
01612340000000	Newark Unified	230	23
01612340000000	Newark Unified	271	34
01612340000000	Newark Unified	459	45
01612340130054	Newark Memorial High	35	14
01612340130054	Newark Memorial High	157	18
01612340130054	Newark Memorial High	192	16
01612340130054	Newark Memorial High	210	17
01612340130054	Newark Memorial High	225	25
01612340130054	Newark Memorial High	402	33
01612340130682	Progressive Academy	42	17
01612340130682	Progressive Academy	94	12
01612340130682	Progressive Academy	96	12
01612340130682	Progressive Academy	190	24
01612340130682	Progressive Academy	229	22
01612340130682	Progressive Academy	230	23
01612340130682	Progressive Academy	271	34
01612340130682	Progressive Academy	459	45
01612340135426	Bridgepoint High (Continuation)	42	17
01612340135426	Bridgepoint High (Continuation)	94	12
01612340135426	Bridgepoint High (Continuation)	96	12
01612340135426	Bridgepoint High (Continuation)	190	24
01612340135426	Bridgepoint High (Continuation)	229	22
01612340135426	Bridgepoint High (Continuation)	230	23
01612340135426	Bridgepoint High (Continuation)	271	34
01612340135426	Bridgepoint High (Continuation)	459	45
01612420000000	New Haven Unified	77	12
01612420000000	New Haven Unified	79	17
01612420000000	New Haven Unified	82	17
01612420000000	New Haven Unified	110	21
01612420000000	New Haven Unified	125	18
01612420000000	New Haven Unified	163	38
01612420000000	New Haven Unified	167	12
01612420000000	New Haven Unified	235	39
01612420000000	New Haven Unified	371	60
01612420000000	New Haven Unified	404	52
01612420000000	New Haven Unified	424	44
01612420000000	New Haven Unified	828	96
01612420110460	Core Learning Academy at Conley-Caraballo High	77	12
01612420110460	Core Learning Academy at Conley-Caraballo High	79	17
01612420110460	Core Learning Academy at Conley-Caraballo High	82	17
01612420110460	Core Learning Academy at Conley-Caraballo High	110	21
01612420110460	Core Learning Academy at Conley-Caraballo High	125	18
01612420110460	Core Learning Academy at Conley-Caraballo High	163	38
01612420110460	Core Learning Academy at Conley-Caraballo High	167	12
01612420110460	Core Learning Academy at Conley-Caraballo High	235	39
01612420110460	Core Learning Academy at Conley-Caraballo High	371	60
01612420110460	Core Learning Academy at Conley-Caraballo High	404	52
01612420110460	Core Learning Academy at Conley-Caraballo High	424	44
01612420110460	Core Learning Academy at Conley-Caraballo High	828	96
01612420134668	James Logan High	111	12
01612420134668	James Logan High	149	28
01612420134668	James Logan High	206	22
01612420134668	James Logan High	341	36
01612420134668	James Logan High	373	34
01612420134668	James Logan High	401	31
01612420134668	James Logan High	774	65
01612590000000	Oakland Unified	13	11
01612590000000	Oakland Unified	14	13
01612590000000	Oakland Unified	15	11
01612590000000	Oakland Unified	22	15
01612590000000	Oakland Unified	27	24
01612590000000	Oakland Unified	47	15
01612590000000	Oakland Unified	57	18
01612590000000	Oakland Unified	104	33
01612590000000	Oakland Unified	144	122
01612590000000	Oakland Unified	192	47
01612590000000	Oakland Unified	199	149
01612590000000	Oakland Unified	200	28
01612590000000	Oakland Unified	259	123
01612590000000	Oakland Unified	262	200
01612590000000	Oakland Unified	270	241
01612590000000	Oakland Unified	384	173
01612590000000	Oakland Unified	392	75
01612590000000	Oakland Unified	458	272
