Cohord data for 2012-2013
CDS|Name|NumGraduates|NumDropouts
CDS	Name	NumGraduates	NumDropouts
31669513130168	Horizon Charter	61	12
16739321630953	Avenal High	47	18
16639821635606	Lemoore High	84	11
15635291532605	Foothill High	161	13
15635291533330	Highland High	109	11
15635291534775	North High	39	13
15635291534775	North High	93	38
33670333330446	Centennial High	157	12
33669773330008	La Sierra High	217	14
33670903330412	Jurupa Valley High	134	13
33671243330396	Canyon Springs High	143	13
33671243331071	Vista del Lago High	159	14
33671243333770	Moreno Valley High	173	12
33671733330818	Desert Hot Springs High	126	13
33672153334406	John W. North High	163	11
33672153336492	Ramona High	162	13
33672073335973	Perris High	220	26
54722490116368	Mission Oak High	102	15
33736763330990	Coachella Valley High	271	36
19642461936624	Palmdale High	159	30
33736760100255	Desert Mirage High	187	32
39686763932100	Edison High	132	11
19642461995398	Highland High	146	12
19642870114397	Opportunities For Learning - Baldwin Park II	33	146
54722495435409	Tulare Union High	126	13
19642460115337	Los Angeles County Online High	17	27
19642461995406	Littlerock High	101	19
19642461996537	Desert Sands Charter	14	79
54755230114348	Butterfield Charter High	15	13
54755235434113	Porterville High	109	20
39686276119309	Delta Charter	22	16
39754993930302	Merrill F. West High	88	14
54755235432786	Monache High	132	13
19642871996479	Opportunities for Learning - Baldwin Park	28	92
56725460125674	Condor High	22	12
56725465634548	Oxnard High	197	17
19642871996479	Opportunities for Learning - Baldwin Park	17	24
56105610109900	Vista Real Charter High	27	48
56105610109900	Vista Real Charter High	12	17
56725465631742	Channel Islands High	185	25
56725465632849	Hueneme High	146	27
56725465634761	Rio Mesa High	110	30
34674473430717	Visions In Education	49	20
34674473430717	Visions In Education	232	13
41689160112284	California Virtual Academy @ San Mateo	20	13
19643371996099	Options for Youth-Burbank Charter	14	42
19643371996099	Options for Youth-Burbank Charter	19	18
19643521935048	Leuzinger High	98	13
19643371931187	Burbank High	99	13
19642871938166	Sierra Vista High	162	16
19645191932664	El Monte High	139	13
56725465630389	Pacifica High	289	44
56726525637822	Ventura High	94	13
19643521933951	Hawthorne High	137	27
19644511932441	Downey High	353	15
19645191932680	Mountain View High	125	14
19645271932706	El Rancho High	303	15
34674473430691	Options for Youth-San Juan	18	13
34674473430691	Options for Youth-San Juan	42	25
19646341934231	Inglewood High	112	12
34765050108837	Community Collaborative Charter	14	17
34765050108837	Community Collaborative Charter	19	22
19647251934470	Jordan High	57	11
19647251934470	Jordan High	220	31
19647251934678	Lakewood High	175	15
19646000120543	Opportunities for Learning - Hermosa Beach	12	31
19646341936046	Morningside High	69	22
42693104236030	Santa Maria High	190	37
43694274330015	Yerba Buena High	91	33
34674473438504	San Juan High	30	15
34765053430634	Elwood J. Keema High	27	20
34765053430634	Elwood J. Keema High	23	11
19647251935758	Millikan High	243	19
19647251939875	Wilson High	123	11
19647330000001	Non-public, non-sectarian schools	15	24
34765050114272	SAVA: Sacramento Academic and Vocational Academy	19	20
19647330106831	Animo Venice Charter High	35	11
01611430131177	Berkeley High	145	13
34765050108415	Heritage Peak Charter	17	11
43694274330676	San Jose Conservation Corps Charter	32	78
19647330111617	Animo Locke Technology High	24	11
19647251936947	Polytechnic High	118	11
19647251936947	Polytechnic High	123	27
19647251995935	Cabrillo High	172	30
36675870120592	Alta Vista Public	14	34
36676523634482	Ontario High	246	26
43694274333639	James Lick High	74	16
43694274334900	Mount Pleasant High	95	13
43694274335204	Oak Grove High	88	22
43694274330031	Independence High	155	11
19647330117069	Helen Bernstein High	78	14
36676863632742	Colton High	238	28
36676863631322	Bloomington High	215	17
19647330109447	Santee Education Complex	128	70
43694274330031	Independence High	57	17
19647330118596	Animo Locke II College Preparatory Academy	43	30
36677103630555	Fontana A. B. Miller High	263	19
19647330109454	South East High	216	67
19647330112029	School of Business and Tourism at Contreras Learning Complex	70	26
36676523633906	Montclair High	278	22
19647330114850	West Adams Preparatory High	188	39
19647330117051	Edward R. Roybal Learning Center	121	40
19647330119651	Sun Valley High	72	22
19647330124461	Social Justice Schools: Global Issues Academy at Dr. Maya Angelou Community High	29	12
19651361996263	Opportunities for Learning - Santa Clarita	28	25
19651361996263	Opportunities for Learning - Santa Clarita	29	23
19734371931567	Centennial High	58	16
19647330122366	Social Justice Leadership Academy at Esteban E. Torres High No. 5	16	14
19647331930866	Bell Senior High	315	90
19647330124495	Communication and Technology at Diego Rivera Learning Complex	19	12
19647330124883	Animo College Preparatory Academy	32	11
19647330106849	Animo Pat Brown	44	12
19647331931476	Canoga Park Senior High	97	17
19647330109462	Maywood Academy High	115	12
19647330111575	Animo Ralph Bunche High	74	16
19647330112037	East Valley Senior High	68	17
19647330112052	Panorama High	103	45
43694274332995	Andrew P. Hill High	101	25
43694274335428	William C. Overfelt High	100	19
19647331931864	Grover Cleveland Charter High	181	35
01611920133629	Hayward High	62	21
19647331931047	Birmingham Community Charter High	182	26
19647331931708	Chatsworth Charter High	160	16
01611920138339	Tennyson High	55	26
19647331931526	Carson Senior High	83	17
43694684332474	Fremont High	77	11
36676523632205	Chaffey High	289	45
19734521936228	Nogales High	169	32
19734371932326	Dominguez High	130	51
19752911996016	Options for Youth San Gabriel	32	29
19647331931708	Chatsworth Charter High	62	13
19647331932128	Crenshaw Science, Technology, Engineering, Math and Medicine Magnet	61	30
19647331932128	Crenshaw Science, Technology, Engineering, Math and Medicine Magnet	33	17
19647331932383	Susan Miller Dorsey Senior High	73	12
19647331932383	Susan Miller Dorsey Senior High	41	12
36677100120758	Jurupa Hills High	117	12
19647331932920	Fairfax Senior High	85	14
19647331933043	Benjamin Franklin Senior High	116	26
19647331933241	Gardena Senior High	40	13
19647331933241	Gardena Senior High	93	35
19647331933381	James A. Garfield Senior High	236	28
01612340130054	Newark Memorial High	71	11
19734371931963	Compton High	25	15
19734371931963	Compton High	131	42
19647330117739	Roybal LC-Civitas School of Leadership	25	11
19647330118588	Alain Leroy Locke College Prep Academy	37	48
19647331933118	John C. Fremont Senior High	216	96
19647331933795	Ulysses S. Grant Senior High	124	27
19647331933795	Ulysses S. Grant Senior High	69	16
19647331934157	Huntington Park Senior High	273	80
19647331932987	John H. Francis Polytechnic	249	35
19647331933746	Granada Hills Charter High	158	11
19647331935352	Los Angeles Senior High	115	38
19647331934371	Thomas Jefferson Senior High	105	62
19647331935519	Manual Arts Senior High	35	12
19647331935519	Manual Arts Senior High	212	62
19647331934454	David Starr Jordan Senior High	62	26
19647330124370	Cesar E. Chavez Learning Academies-Arts,Theatre, Entertainment (ArTES)	29	12
19647331930650	Phineas Banning Senior High	178	65
01611920135319	Mt. Eden High	84	15
01612420134668	James Logan High	105	17
19647331935568	John Marshall Senior High	162	32
01612590136051	Oakland Technical High	45	14
01612590137943	Skyline High	53	11
19752911996016	Options for Youth San Gabriel	17	11
20652430110965	Madera South High	201	29
19647331936160	Nathaniel Narbonne Senior High	148	48
19647331938612	William Howard Taft Charter High	92	20
19647331938968	Van Nuys Senior High	127	25
19647331939479	WESM Health/Sports Medicine	78	13
19647331939859	Woodrow Wilson Senior High	185	27
19647331933852	Alexander Hamilton Senior High	50	13
19647331933852	Alexander Hamilton Senior High	107	27
19647331935121	Abraham Lincoln Senior High	92	34
19647331935865	James Monroe High	172	39
19647331935154	Alain Leroy Locke 3 College Preparatory Academy	17	12
19647331937226	Reseda Senior High	131	11
19647331937424	Theodore Roosevelt Senior High	25	14
19647331937622	San Fernando Senior High	183	43
19647331937838	San Pedro Senior High	155	42
19647331938307	South Gate Senior High	258	45
19647331939305	George Washington Preparatory High	58	21
19647331939305	George Washington Preparatory High	49	20
01612590130146	Rudsdale Continuation	15	12
01612590135905	Oakland High	95	13
19647331938554	Sylmar Senior High	230	34
19647331938885	University Senior High	124	11
19647331939040	Venice Senior High	85	30
19647331939941	John F. Kennedy High	167	22
20652012032357	Chowchilla Union High	33	12
20652430123620	Mountain Vista High	15	16
19647740109538	Marco Antonio Firebaugh High	169	21
19647741935436	Lynwood High	194	42
19757131930163	Alhambra High	148	16
19647331936350	North Hollywood Senior High	177	24
44697990105858	Pajaro Valley High	123	14
19648081930155	Schurr High	256	23
19648081930825	Bell Gardens High	296	25
19648081935998	Montebello High	324	15
19648731936749	Paramount High	434	69
19649071933175	Ganesha High	120	21
19649071933324	Garey High	161	28
19649071937028	Pomona High	108	27
27660682730174	Greenfield High	66	14
27754732730885	Gonzales High	58	11
44697994437901	Watsonville High	197	12
28662662835601	Napa High	83	22
29102982930147	Muir Charter	21	180
19651281937903	Santa Fe High	233	13
42767864235727	Santa Barbara Senior High	99	16
42767864235727	Santa Barbara Senior High	114	12
27661592730109	Alisal High	215	26
19650940112706	California Virtual Academy @ Los Angeles	31	12
27661592730166	Everett Alvarez High	146	20
07617540734566	Mt. Diablo High	87	17
07617880735407	Pittsburg Senior High	64	11
07617880735407	Pittsburg Senior High	117	21
43694274330015	Yerba Buena High	54	37
07617960733659	Kennedy High	28	22
27661592733178	North Salinas High	119	17
27661592734556	Salinas High	135	12
34674473438504	San Juan High	30	16
43694274333639	James Lick High	68	23
34765050108837	Community Collaborative Charter	11	38
34765053433794	Grant Union High	41	14
30664313030228	Anaheim High	257	32
43694274330023	Santa Teresa High	81	12
43694274334900	Mount Pleasant High	90	23
43694274335204	Oak Grove High	87	25
34765050108415	Heritage Peak Charter	17	16
34765050108415	Heritage Peak Charter	26	15
43694274337903	Silver Creek High	132	14
43694274337903	Silver Creek High	77	18
30664313033057	Katella High	176	12
34765053430634	Elwood J. Keema High	16	27
34765053430634	Elwood J. Keema High	25	20
43694274330031	Independence High	168	11
43694274330031	Independence High	73	22
30664313034204	Magnolia High	108	17
43694274330676	San Jose Conservation Corps Charter	30	78
29102982930147	Muir Charter	12	22
10621660114355	Sierra Charter	14	16
30665223033933	Los Amigos High	139	25
36676523634482	Ontario High	245	45
43694274332995	Andrew P. Hill High	85	31
43694274335428	William C. Overfelt High	94	32
10621170118018	Clovis Online Charter	22	12
30664313033784	Loara High	157	14
43694684332474	Fremont High	67	24
36676523633906	Montclair High	259	31
10621661031897	Edison High	109	12
30665223030434	Bolsa Grande High	137	17
43696664337200	San José High	73	14
30665223033578	La Quinta High	228	11
30665223036555	Santiago High	172	30
36676783630035	Don Antonio Lugo High	135	16
36676523632205	Chaffey High	262	62
36677100120758	Jurupa Hills High	143	12
10621661035831	Roosevelt High	140	19
43696664330080	Gunderson High	53	12
36676523631157	Colony High	118	30
30665223035706	Rancho Alamitos High	58	13
30665223035706	Rancho Alamitos High	117	19
36676863631322	Bloomington High	201	22
36677103630902	Henry J. Kaiser High	211	15
10621661030675	Sunnyside High	123	27
10621661032507	Fresno High	119	18
30666703030491	Century High	174	26
30666703035821	Saddleback High	161	23
30666703036357	Santa Ana High	239	47
44697994437901	Watsonville High	177	13
36678500102830	Wilmer Amina Carter High	52	12
36678500102830	Wilmer Amina Carter High	130	14
36678763635844	San Bernardino High	135	25
36677100108191	Summit High	171	12
36678270111807	Mojave River Academy	40	52
36678270111807	Mojave River Academy	24	16
36678503630597	Rialto High	244	19
36678503633005	Eisenhower Senior High	159	22
36678763631082	Arroyo Valley High	152	29
10621661032911	Herbert Hoover High	75	14
10621661032911	Herbert Hoover High	48	11
10621661034214	McLane High	60	12
10621661034214	McLane High	111	20
36676783632502	Chino High	184	17
36676863632742	Colton High	210	28
36677103630555	Fontana A. B. Miller High	219	18
36677103633302	Fontana High	226	25
30666703036456	Valley High	187	45
36679343630670	Options for Youth-Victorville Charter	47	92
36679343630670	Options for Youth-Victorville Charter	16	24
36679343630787	Silverado High	67	25
36679343630787	Silverado High	186	26
10739651030626	Central High East Campus	154	12
48705734837803	Vacaville High	43	13
36679343638012	Victor Valley High	112	17
10625470120535	Crescent View South Charter	12	42
48705814830147	Jesse M. Bethel High	50	20
48705814830147	Jesse M. Bethel High	58	11
48705814830147	Jesse M. Bethel High	27	15
36678763632221	Cajon High	130	11
36678763634680	Pacific High	133	26
10623641034990	Parlier High	79	12
36750440115444	Canyon Ridge High	12	17
48705814838504	Vallejo High	31	28
48705814838504	Vallejo High	33	12
48705814838504	Vallejo High	42	36
33669773334299	Norte Vista High	204	21
49709204930160	Elsie Allen High	53	14
50711755030135	Peter Johansen High	87	13
37681303731809	El Capitan High	116	15
37681303732336	Granite Hills High	156	17
31669513130168	Horizon Charter	47	14
33670333330446	Centennial High	163	13
49738824935482	Rancho Cotate High	42	11
49709204930244	Maria Carrillo High	96	15
50711755034905	Modesto High	124	12
37681303730066	Valhalla High	149	12
37681303732625	Grossmont High	69	12
33670583333192	Indio High	197	17
49753584930228	Windsor High	112	11
37681063730058	San Pasqual High	92	11
37681063732062	Escondido High	178	13
37681303732625	Grossmont High	139	16
37681303734761	Mount Miguel High	62	32
49709204935292	Piner High	30	14
33670903337136	Rubidoux High	109	19
37683380114025	Lincoln High	78	24
37681303731692	El Cajon Valley High	54	21
37681303731692	El Cajon Valley High	62	28
33671733330578	Cathedral City High	193	12
33672153336492	Ramona High	136	15
33669773330008	La Sierra High	219	23
33672073330727	Paloma Valley High	116	15
33670900114157	Patriot High	142	24
33670903330412	Jurupa Valley High	135	22
33671243330396	Canyon Springs High	115	19
37683383730231	Twain High	51	13
33671243331071	Vista del Lago High	96	31
37684113730124	Southwest Senior High	129	29
33672070113191	Heritage High	146	12
37683383730959	Charter School of San Diego	44	21
37683383730959	Charter School of San Diego	46	16
37683383732997	Hoover High	77	15
33671243330438	Valley View High	149	14
37684113733953	Mar Vista Senior High	109	13
37683383737962	Garfield High	33	12
33671243333770	Moreno Valley High	161	44
37684110000000	District Office	15	19
33672073335973	Perris High	188	42
33736760100255	Desert Mirage High	184	31
54722495435466	Tulare Western High	121	15
37684520106120	SIATech	25	57
37684113731064	Chula Vista Senior High	236	14
54755235432786	Monache High	122	15
55724130112276	Gold Rush Charter	11	13
37684113738226	Sweetwater High	218	20
54722495435409	Tulare Union High	113	15
54722490116368	Mission Oak High	86	12
37684113738234	Montgomery Senior High	143	15
37684520115451	Major General Raymond Murray High	17	25
37684523730728	Rancho Buena Vista High	108	12
38684783831765	Galileo High	191	16
54755235434113	Porterville High	132	15
56725460125674	Condor High	18	16
56725465634548	Oxnard High	200	23
39685693933801	Lincoln High	84	14
56725465630389	Pacifica High	255	73
56105610109900	Vista Real Charter High	11	80
56725465631619	Adolfo Camarillo High	88	11
56725465631619	Adolfo Camarillo High	118	13
56725465631742	Channel Islands High	199	34
33736763330990	Coachella Valley High	274	38
38684783839081	Washington (George) High	135	13
39686763932100	Edison High	121	16
56725465632849	Hueneme High	143	43
56725465634761	Rio Mesa High	112	36
56726035635008	Royal High	174	14
39754993930302	Merrill F. West High	90	14
39686763930427	Weber Institute	16	12
56726035636188	Simi Valley High	163	21
40754574035754	Paso Robles High	58	11
34674473430691	Options for Youth-San Juan	22	44
39686763932654	Franklin High	130	12
34674473430717	Visions In Education	22	21
34674473430717	Visions In Education	162	38
42693104236030	Santa Maria High	192	31
42767864235230	San Marcos Senior High	95	14
42693100102285	Pioneer Valley High	222	16
42767864232690	La Cuesta Continuation High	24	13
00000000000000	Statewide	20170	787
00000000000000	Statewide	12949	3031
00000000000000	Statewide	440	281
00000000000000	Statewide	6312	248
00000000000000	Statewide	96804	13434
00000000000000	Statewide	1464	265
00000000000000	Statewide	1274	186
00000000000000	Statewide	3922	349
00000000000000	Statewide	60934	3984
00000000000000	Statewide	20843	1279
00000000000000	Statewide	11651	4095
00000000000000	Statewide	445	361
00000000000000	Statewide	6608	415
00000000000000	Statewide	88022	20514
00000000000000	Statewide	1334	403
00000000000000	Statewide	1172	258
00000000000000	Statewide	3619	513
00000000000000	Statewide	60479	6308
00000000000000	Statewide	204269	22565
00000000000000	Statewide	194173	34146
00000000000000	Statewide	398442	56711
00000000000000	Statewide	41013	2066
00000000000000	Statewide	24600	7126
00000000000000	Statewide	885	642
00000000000000	Statewide	12920	663
00000000000000	Statewide	184826	33948
00000000000000	Statewide	2798	668
00000000000000	Statewide	2446	444
00000000000000	Statewide	7541	862
00000000000000	Statewide	121413	10292
00000000000000	Statewide	33779	8461
00000000000000	Statewide	7247	1395
00000000000000	Statewide	57529	19745
00000000000000	Statewide	242390	46869
10101080000000	Fresno County Office of Education	1428	141
37103710000000	San Diego County Office of Education	1676	39
44104470000000	Santa Cruz County Office of Education	1224	83
28102800000000	Napa County Office of Education	560	50
20102070000000	Madera County Office of Education	1076	231
01100170000000	Alameda County Office of Education	867	49
36103630000000	San Bernardino County Office of Education	1023	64
07100740000000	Contra Costa County Office of Education	389	16
40104050000000	San Luis Obispo County Office of Education	791	107
48104880000000	Solano County Office of Education	1070	249
55105530000000	Tuolumne County Superintendent of Schools	398	55
33103300000000	Riverside County Office of Education	2514	516
44104470000000	Santa Cruz County Office of Education	240	49
09100900000000	El Dorado County Office of Education	173	31
52105200000000	Tehama County Office of Education	55	13
16101650000000	Kings County Office of Education	110	60
48104880000000	Solano County Office of Education	329	105
50105040000000	Stanislaus County Office of Education	588	151
43104390000000	Santa Clara County Office of Education	1366	285
19101990000000	Los Angeles County Office of Education	8952	2325
56105610000000	Ventura County Office of Education	850	180
24102490000000	Merced County Office of Education	259	59
49104960000000	Sonoma County Office of Education	478	124
27102720000000	Monterey County Office of Education	279	66
39103970000000	San Joaquin County Office of Education	539	164
13101320000000	Imperial County Office of Education	132	29
37103710000000	San Diego County Office of Education	2726	668
41104130000000	San Mateo County Office of Education	534	87
10101080000000	Fresno County Office of Education	657	271
40104050000000	San Luis Obispo County Office of Education	252	33
42104210000000	Santa Barbara County Office of Education	373	82
15101570000000	Kern County Office of Education	657	406
20102070000000	Madera County Office of Education	85	31
35103550000000	San Benito County Office of Education	172	20
33103300000000	Riverside County Office of Education	249	62
03100330000000	Amador County Office of Education	225	36
27102720000000	Monterey County Office of Education	2815	400
37103710000000	San Diego County Office of Education	859	95
28102800000000	Napa County Office of Education	594	116
10101080000000	Fresno County Office of Education	6116	1336
35103550000000	San Benito County Office of Education	459	65
34103480000000	Sacramento County Office of Education	125	33
12101240000000	Humboldt County Office of Education	822	91
20102070000000	Madera County Office of Education	510	70
40104050000000	San Luis Obispo County Office of Education	1660	77
48104880000000	Solano County Office of Education	1394	129
37103710000000	San Diego County Office of Education	85	64
33103300000000	Riverside County Office of Education	157	42
01100170000000	Alameda County Office of Education	19	31
01100170000000	Alameda County Office of Education	3384	185
58105870000000	Yuba County Office of Education	340	86
41104130000000	San Mateo County Office of Education	395	14
24102490000000	Merced County Office of Education	2238	282
10101080000000	Fresno County Office of Education	72	31
49104960000000	Sonoma County Office of Education	134	11
27102720000000	Monterey County Office of Education	105	18
50105040000000	Stanislaus County Office of Education	138	24
30103060000000	Orange County Department of Education	769	21
37103710000000	San Diego County Office of Education	11642	776
41104130000000	San Mateo County Office of Education	923	193
51105120000000	Sutter County Office of Education	202	15
19101990000000	Los Angeles County Office of Education	169	306
38103890000000	San Francisco County Office of Education	1829	204
45104540000000	Shasta County Office of Education	1445	115
43104390000000	Santa Clara County Office of Education	110	22
54105460000000	Tulare County Office of Education	1389	191
07100740000000	Contra Costa County Office of Education	1059	245
10101080000000	Fresno County Office of Education	81	11
56105610000000	Ventura County Office of Education	4204	309
26102640000000	Mono County Office of Education	43	38
16101650000000	Kings County Office of Education	77	28
23102310000000	Mendocino County Office of Education	44	21
15101570000000	Kern County Office of Education	2931	537
10101080000000	Fresno County Office of Education	2080	705
40104050000000	San Luis Obispo County Office of Education	235	65
42104210000000	Santa Barbara County Office of Education	755	253
15101570000000	Kern County Office of Education	1454	682
03100330000000	Amador County Office of Education	119	30
36103630000000	San Bernardino County Office of Education	18861	3639
31103140000000	Placer County Office of Education	1852	213
34103480000000	Sacramento County Office of Education	9054	1771
12101240000000	Humboldt County Office of Education	621	129
18101810000000	Lassen County Office of Education	184	41
14101400000000	Inyo County Office of Education	224	375
05100580000000	Calaveras County Office of Education	248	26
54105460000000	Tulare County Office of Education	4219	828
30103060000000	Orange County Department of Education	17154	2318
06100660000000	Colusa County Office of Education	193	33
45104540000000	Shasta County Office of Education	1049	158
28102800000000	Napa County Office of Education	672	145
22102230000000	Mariposa County Office of Education	78	12
11101160000000	Glenn County Office of Education	254	54
57105790000000	Yolo County Office of Education	1094	177
21102150000000	Marin County Office of Education	542	80
23102310000000	Mendocino County Office of Education	539	93
38103890000000	San Francisco County Office of Education	2779	779
04100410000000	Butte County Office of Education	1319	204
51105120000000	Sutter County Office of Education	771	127
47104700000000	Siskiyou County Office of Education	224	21
07100740000000	Contra Costa County Office of Education	4225	796
29102980000000	Nevada County Office of Education	418	536
32103220000000	Plumas County Office of Education	115	11
01100170000000	Alameda County Office of Education	6529	1519
58105870000000	Yuba County Office of Education	543	154
20102070000000	Madera County Office of Education	1239	286
08100820000000	Del Norte County Office of Education	178	31
35103550000000	San Benito County Office of Education	397	63
33103300000000	Riverside County Office of Education	18881	2809
44104470000000	Santa Cruz County Office of Education	1240	172
09100900000000	El Dorado County Office of Education	683	107
52105200000000	Tehama County Office of Education	443	102
16101650000000	Kings County Office of Education	992	304
48104880000000	Solano County Office of Education	1899	535
50105040000000	Stanislaus County Office of Education	4463	828
01100170000000	Alameda County Office of Education	3677	226
33103300000000	Riverside County Office of Education	15510	2076
34103480000000	Sacramento County Office of Education	1821	449
24102490000000	Merced County Office of Education	790	97
19101990000000	Los Angeles County Office of Education	8064	2207
39103970000000	San Joaquin County Office of Education	51	25
41104130000000	San Mateo County Office of Education	861	25
50105040000000	Stanislaus County Office of Education	2420	271
19101990000000	Los Angeles County Office of Education	303	75
44104470000000	Santa Cruz County Office of Education	1183	172
38103890000000	San Francisco County Office of Education	278	893
29102980000000	Nevada County Office of Education	787	112
07100740000000	Contra Costa County Office of Education	1266	45
43104390000000	Santa Clara County Office of Education	4514	245
26102640000000	Mono County Office of Education	20	30
37103710000000	San Diego County Office of Education	245	44
19101990000000	Los Angeles County Office of Education	10238	392
41104130000000	San Mateo County Office of Education	153	35
56105610000000	Ventura County Office of Education	4108	829
44104470000000	Santa Cruz County Office of Education	60	11
11101160000000	Glenn County Office of Education	200	23
04100410000000	Butte County Office of Education	66	22
48104880000000	Solano County Office of Education	343	23
08100820000000	Del Norte County Office of Education	155	19
07100740000000	Contra Costa County Office of Education	2994	475
39103970000000	San Joaquin County Office of Education	674	180
34103480000000	Sacramento County Office of Education	2401	153
34103480000000	Sacramento County Office of Education	3480	686
01100170000000	Alameda County Office of Education	13941	1924
05100580000000	Calaveras County Office of Education	512	31
09100900000000	El Dorado County Office of Education	2098	148
12101240000000	Humboldt County Office of Education	1190	168
14101400000000	Inyo County Office of Education	330	398
19101990000000	Los Angeles County Office of Education	98973	16090
28102800000000	Napa County Office of Education	1390	181
29102980000000	Nevada County Office of Education	973	646
31103140000000	Placer County Office of Education	5186	307
43104390000000	Santa Clara County Office of Education	16646	2224
48104880000000	Solano County Office of Education	4172	688
11101160000000	Glenn County Office of Education	370	59
18101810000000	Lassen County Office of Education	365	65
22102230000000	Mariposa County Office of Education	140	15
24102490000000	Merced County Office of Education	3586	424
51105120000000	Sutter County Office of Education	580	66
37103710000000	San Diego County Office of Education	1777	341
33103300000000	Riverside County Office of Education	142	19
38103890000000	San Francisco County Office of Education	178	22
27102720000000	Monterey County Office of Education	721	73
01100170000000	Alameda County Office of Education	1683	527
47104700000000	Siskiyou County Office of Education	270	15
17101730000000	Lake County Office of Education	389	44
50105040000000	Stanislaus County Office of Education	241	40
31103140000000	Placer County Office of Education	829	71
19101990000000	Los Angeles County Office of Education	17208	1478
11101160000000	Glenn County Office of Education	145	29
24102490000000	Merced County Office of Education	114	22
54105460000000	Tulare County Office of Education	174	17
34103480000000	Sacramento County Office of Education	5907	632
27102720000000	Monterey County Office of Education	3994	518
32103220000000	Plumas County Office of Education	162	13
36103630000000	San Bernardino County Office of Education	26197	4042
38103890000000	San Francisco County Office of Education	3660	2290
40104050000000	San Luis Obispo County Office of Education	2658	207
41104130000000	San Mateo County Office of Education	5846	471
54105460000000	Tulare County Office of Education	5567	901
55105530000000	Tuolumne County Superintendent of Schools	487	82
56105610000000	Ventura County Office of Education	9428	1215
58105870000000	Yuba County Office of Education	760	169
03100330000000	Amador County Office of Education	300	44
03100330000000	Amador County Office of Education	300	44
04100410000000	Butte County Office of Education	2257	245
06100660000000	Colusa County Office of Education	273	41
08100820000000	Del Norte County Office of Education	260	37
13101320000000	Imperial County Office of Education	2202	238
16101650000000	Kings County Office of Education	1606	341
20102070000000	Madera County Office of Education	1715	325
33103300000000	Riverside County Office of Education	27881	3148
35103550000000	San Benito County Office of Education	757	86
47104700000000	Siskiyou County Office of Education	376	28
50105040000000	Stanislaus County Office of Education	6666	934
51105120000000	Sutter County Office of Education	1289	153
07100740000000	Contra Costa County Office of Education	11319	1086
10101080000000	Fresno County Office of Education	11193	2081
38684783830403	Marshall (Thurgood) High	137	24
37735513730694	Carlsbad High	648	14
19642460108407	Eastside High	456	42
10621170118018	Clovis Online Charter	67	35
37683383730959	Charter School of San Diego	291	66
19647330124362	Valley Academy of Arts and Sciences	153	13
45752670120170	Academy of Personalized Learning	65	14
27661592734556	Salinas High	500	29
15634121531672	Delano High	344	14
36679343630670	Options for Youth-Victorville Charter	145	153
43694844332839	Gilroy High	178	13
10621661030675	Sunnyside High	317	42
10751271030493	Mendota High	134	16
19647331937622	San Fernando Senior High	479	66
33672153330024	Arlington High	271	12
10621661030675	Sunnyside High	207	15
37681303732625	Grossmont High	277	29
01612590125716	Fremont High	110	34
01612590130146	Rudsdale Continuation	35	22
36679343638012	Victor Valley High	243	28
39686763930427	Weber Institute	59	16
01611920135319	Mt. Eden High	163	26
20652012032357	Chowchilla Union High	86	20
